facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote,start_date,end_date
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,632,11.9,9.9,14.2,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,632,4.5,3.4,6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,1529,0.9,0.7,1.1,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,195,14.3,11.8,17.4,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,175,13.5,10.6,17.3,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,143,18.6,15.5,22.1,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,905,19.4,17.4,21.8,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,171,5.7,3.8,8.3,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,ST. LOUIS,(314) 251-6000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Worse Than the National Rate,688,18.8,16.7,21.2,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,90,2.3,-17.8,28,81,26,,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,128,20,1.2,41.3,115,30,,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,497,14.6,13.1,16.3,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,344,15,11.2,19.8,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,115,0.9,0.6,1.3,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,44,13.9,11.1,17.3,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,32,18.7,15.3,22.6,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,90,20.2,16.9,24.1,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,ADAIR,(660) 785-1000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,128,15.3,12.6,18.3,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,137,37.3,20,56.4,135,42,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,297,7.4,-5.7,22.1,253,90,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,EDAC_30_PN,Hospital return days for pneumonia patients,Fewer Days Than Average per 100 Discharges,339,-22.4,-32.3,-11.1,303,77,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,1344,14.9,13.7,16.1,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,494,14,10.7,18.3,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,104,10.5,7.5,14.6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,104,5.1,3.4,7.6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,233,0.9,0.7,1.2,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,137,14.7,12.1,17.7,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,123,18,15.0,21.5,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,297,22.1,19.2,25.5,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,79,4.8,2.9,7.6,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260023,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,CRYSTAL CITY,MO,63019,JEFFERSON,(636) 933-1000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,339,14.8,12.6,17.3,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,45,7,-16.9,36,42,8,,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,104,-0.2,-14.2,17.1,96,20,,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,191,15.7,13.9,17.8,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,168,13,9.6,17.7,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,36,18,14.6,22.0,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,45,20,16.3,24.3,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-3311,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,104,15.4,12.5,18.9,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,EDAC_30_AMI,Hospital return days for heart attack patients,Fewer Days Than Average per 100 Discharges,68,-21.8,-38.7,-0.6,68,13,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,EDAC_30_HF,Hospital return days for heart failure patients,More Days Than Average per 100 Discharges,292,34.2,20.3,49.6,232,90,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,461,31.1,20.7,42.4,392,125,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),Worse Than the National Rate,1386,16.7,15.4,18.0,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,396,11.8,8.8,15.8,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,46,10.9,7.3,15.5,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,46,5.3,3.3,8.2,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,268,1,0.7,1.3,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,68,12.9,10.3,15.9,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,READM_30_CABG,Rate of readmission for CABG,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,253,20.6,17.7,24.0,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,292,22.6,19.5,25.9,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,57,5.8,3.7,8.7,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MARION,(573) 248-1300,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,461,17.6,15.4,20.2,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,94,19.7,-0.3,43.2,92,29,,07/01/2021,06/30/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,EDAC_30_HF,Hospital return days for heart failure patients,More Days Than Average per 100 Discharges,164,24,5.8,43.5,139,46,,07/01/2021,06/30/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,156,51,32.4,72.4,148,49,,07/01/2021,06/30/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,1639,15.9,14.7,17.1,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,281,13.5,10,18.1,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,98,10.2,7.6,13.6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,98,4.8,3.2,7.2,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,163,1.1,0.8,1.6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,94,14.1,11.5,17.2,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,34,11.6,8.3,15.5,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
