cms_certification_number_ccn,facility_name,address_line_1,address_line_2,citytown,state,zip_code,countyparish,telephone_number,cms_region,measure_code,measure_name,score,footnote,measure_date_range
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_07_OBSERVED,Per-beneficiary spending (U.S. dollars $),"6,670",,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_07_PERCENTILE,Per-beneficiary spending (U.S. dollars $),2,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_08_DENOMINATOR,Nurse care minutes per routine home care days (minutes),"1,644",,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_08_OBSERVED,Nurse care minutes per routine home care days (minutes),22.5,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_08_PERCENTILE,Nurse care minutes per routine home care days (minutes),97,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_09_DENOMINATOR,Skilled nursing minutes on weekends (% minutes),"36,930",,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_09_OBSERVED,Skilled nursing minutes on weekends (% minutes),7.2,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_09_PERCENTILE,Skilled nursing minutes on weekends (% minutes),41,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_10_DENOMINATOR,Visits near death (% decedents),46,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_10_OBSERVED,Visits near death (% decedents),93.5,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,H_012_10_PERCENTILE,Visits near death (% decedents),50,,01/01/2023-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Average_Daily_Census,Average Daily Census,2,,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Provided_Home_Care_and_other,Provided Routine Home Care and other levels of care,Yes,,01/01/2022-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Provided_Home_Care_only,Provided Routine Home Care only,No,,01/01/2022-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Pct_Pts_w_Cancer,Percent of Patients with Cancer,Not Available,13,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Pct_Pts_w_Dementia,Percent of Patients with Dementia,Not Available,13,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Pct_Pts_w_Stroke,Percent of Patients with Stroke,Not Available,13,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Pct_Pts_w_Circ_Heart_Disease,Percent of Patients with Circulatory/heart disease,Not Available,13,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Pct_Pts_w_Resp_Disease,Percent of Patients with Respiratory disease,0,14,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Pct_Pts_w_other_conditions,Percent of Patients with Other Conditions,Not Available,13,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Care_Provided_Home,Care Provided in Home,81,,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Care_Provided_Assisted_Living,Care Provided in Assisted Living Facility,0,14,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Care_Provided_Nursing_Facility,Care Provided in Nursing Facility,17,,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Care_Provided_Skilled_Nursing,Care Provided in Skilled Nursing Facility,0,14,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Care_Provided_Inpatient_Hospital,Care Provided in Inpatient Hospital Facility,Not Available,13,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Care_Provided_Inpatient_Hospice,Care Provided in Inpatient Hospice Facility,0,14,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Care_Provided_other_locations,Care Provided in All other locations,0,14,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Bene_MA_Pct,Hospice served at least 1 patient enrolled in Medicare Advantage during one year,Yes,,01/01/2024-12/31/2024
261501,HOSPICE OF CARE,"1422 SOUTH SAM HOUSTON BLVD., SUITE 300",,HOUSTON,MO,65483,Texas,(417) 967-1279,7,Bene_Dual_Pct,Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year,Yes,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_001_01_DENOMINATOR,,2261,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_001_01_OBSERVED,Hospice and Palliative Care Treatment Preferences,98.8,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_002_01_DENOMINATOR,,2261,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),98.1,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_003_01_DENOMINATOR,,2261,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,99.3,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_004_01_DENOMINATOR,,1388,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,96.3,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_005_01_DENOMINATOR,,2261,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,99.9,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_006_01_DENOMINATOR,,1289,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,99.9,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_007_01_DENOMINATOR,,740,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_007_01_OBSERVED,Patient Treated with an Opioid Who Are Given a Bowel Regimen,100,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_008_01_DENOMINATOR,,2261,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_008_01_OBSERVED,Hospice and Palliative Care Composite Process Measure,94.9,,07/01/2024-06/30/2025
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_011_01_DENOMINATOR,Hospice Visits in the Last Days of Life,946,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_011_01_OBSERVED,Hospice Visits in the Last Days of Life,37.6,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_00_OBSERVED,Hospice Care Index Overall Score,9,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_01_DENOMINATOR,CHC/GIP provided (% days),"143,049",,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_01_OBSERVED,CHC/GIP provided (% days),8.7,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_01_PERCENTILE,CHC/GIP provided (% days),100,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_02_DENOMINATOR,Gaps in nursing visits (% elections),850,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_02_OBSERVED,Gaps in nursing visits (% elections),41.2,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_02_PERCENTILE,Gaps in nursing visits (% elections),35,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_03_DENOMINATOR,Early live discharges (% live discharges),226,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_03_OBSERVED,Early live discharges (% live discharges),14.2,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_03_PERCENTILE,Early live discharges (% live discharges),89,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_04_DENOMINATOR,Late live discharges (% live discharges),226,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_04_OBSERVED,Late live discharges (% live discharges),21.2,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_04_PERCENTILE,Late live discharges (% live discharges),14,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",226,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",23,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",96,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",226,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",0,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",45,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_07_DENOMINATOR,Per-beneficiary spending (U.S. dollars $),"3,704",,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_07_OBSERVED,Per-beneficiary spending (U.S. dollars $),"9,910",,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_07_PERCENTILE,Per-beneficiary spending (U.S. dollars $),10,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_08_DENOMINATOR,Nurse care minutes per routine home care days (minutes),"129,794",,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_08_OBSERVED,Nurse care minutes per routine home care days (minutes),18.3,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_08_PERCENTILE,Nurse care minutes per routine home care days (minutes),91,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_09_DENOMINATOR,Skilled nursing minutes on weekends (% minutes),"2,381,160",,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_09_OBSERVED,Skilled nursing minutes on weekends (% minutes),6.7,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_09_PERCENTILE,Skilled nursing minutes on weekends (% minutes),35,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_10_DENOMINATOR,Visits near death (% decedents),"3,301",,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_10_OBSERVED,Visits near death (% decedents),95.9,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,H_012_10_PERCENTILE,Visits near death (% decedents),69,,01/01/2023-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Average_Daily_Census,Average Daily Census,202,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Provided_Home_Care_and_other,Provided Routine Home Care and other levels of care,Yes,,01/01/2022-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Provided_Home_Care_only,Provided Routine Home Care only,No,,01/01/2022-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Pct_Pts_w_Cancer,Percent of Patients with Cancer,31,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Pct_Pts_w_Dementia,Percent of Patients with Dementia,18,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Pct_Pts_w_Stroke,Percent of Patients with Stroke,5,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Pct_Pts_w_Circ_Heart_Disease,Percent of Patients with Circulatory/heart disease,12,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Pct_Pts_w_Resp_Disease,Percent of Patients with Respiratory disease,14,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Pct_Pts_w_other_conditions,Percent of Patients with Other Conditions,21,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Care_Provided_Home,Care Provided in Home,60,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Care_Provided_Assisted_Living,Care Provided in Assisted Living Facility,5,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Care_Provided_Nursing_Facility,Care Provided in Nursing Facility,24,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Care_Provided_Skilled_Nursing,Care Provided in Skilled Nursing Facility,0,14,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Care_Provided_Inpatient_Hospital,Care Provided in Inpatient Hospital Facility,0,14,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Care_Provided_Inpatient_Hospice,Care Provided in Inpatient Hospice Facility,9,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Care_Provided_other_locations,Care Provided in All other locations,1,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Bene_MA_Pct,Hospice served at least 1 patient enrolled in Medicare Advantage during one year,Yes,,01/01/2024-12/31/2024
261503,KANSAS CITY HOSPICE AND PALLIATIVE CARE ,"9001 STATE LINE ROAD, SUITE 300",,KANSAS CITY,MO,64114,Jackson,(816) 363-2600,7,Bene_Dual_Pct,Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year,Yes,,01/01/2024-12/31/2024
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_001_01_DENOMINATOR,,1165,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_001_01_OBSERVED,Hospice and Palliative Care Treatment Preferences,100,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_002_01_DENOMINATOR,,1165,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),99.9,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_003_01_DENOMINATOR,,1165,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,99.7,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_004_01_DENOMINATOR,,810,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,100,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_005_01_DENOMINATOR,,1165,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,99.9,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_006_01_DENOMINATOR,,680,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,99.9,,07/01/2024-06/30/2025
261506,SAINT LUKE'S HOSPICE,3516 SUMMIT STREET,,KANSAS CITY,MO,64111,Jackson,(816) 756-1160,7,H_007_01_DENOMINATOR,,153,,07/01/2024-06/30/2025
